budget,split,bootstrap_replicate,cost_model,Q0,L_ctx,cap,oracle_loss,oracle_N_B,oracle_D_B,oracle_Q_B,oracle_budget_ratio
1e+19,heldout,199,logarithmic,0.8,32768,free,3.17969680694,0.194902672133,3.51114771304,1,1
1e+22,train,172,exponential,0.2,2048,1x,2.15114459531,5.65229167699,248.570622608,1,1
1e+22,train,172,exponential,0.2,2048,2x,2.15114459531,5.65229189272,248.570614064,1,1
1e+22,train,172,exponential,0.2,2048,3x,2.15114459531,5.65229163204,248.570624388,1,1
1e+22,train,172,exponential,0.2,2048,5x,2.15114459531,5.65229262117,248.570585215,1,1
1e+22,train,172,exponential,0.2,2048,free,2.15114459531,5.6522925234,248.570589087,1,1
1e+22,train,172,exponential,0.2,32768,1x,2.19871672594,4.03586562287,182.929965461,1,1
1e+22,train,172,exponential,0.2,32768,2x,2.19871672594,4.03586582239,182.92995708,1,1
1e+22,train,172,exponential,0.2,32768,3x,2.19871672594,4.03586511515,182.92998679,1,1
1e+22,train,172,exponential,0.2,32768,5x,2.19871672594,4.03586568678,182.929962776,1,1
1e+22,train,172,exponential,0.2,32768,free,2.19871672594,4.03586547353,182.929971735,1,1
1e+22,train,172,exponential,0.8,2048,1x,2.14891956058,5.47470219277,263.783791654,1,1
1e+22,train,172,exponential,0.8,2048,2x,2.14891956058,5.47470255025,263.783775711,1,1
1e+22,train,172,exponential,0.8,2048,3x,2.14891956058,5.47470285159,263.783762271,1,1
1e+22,train,172,exponential,0.8,2048,5x,2.14891956058,5.47470277222,263.783765811,1,1
1e+22,train,172,exponential,0.8,2048,free,2.14891956058,5.47470176459,263.78381075,1,1
1e+22,train,172,exponential,0.8,32768,1x,2.19694193247,3.94050736848,191.253089448,1,1
1e+22,train,172,exponential,0.8,32768,2x,2.19694193247,3.94050726946,191.253093995,1,1
1e+22,train,172,exponential,0.8,32768,3x,2.19694193247,3.94050667039,191.253121503,1,1
1e+22,train,172,exponential,0.8,32768,5x,2.19694193247,3.94050708367,191.253102526,1,1
1e+22,train,172,exponential,0.8,32768,free,2.19694193247,3.94050664874,191.253122497,1,1
1e+22,train,172,power,0.2,2048,1x,2.15294065575,5.79430488571,237.353921919,1,1
1e+22,train,172,power,0.2,2048,2x,2.15294065575,5.79430509222,237.353914462,1,1
1e+22,train,172,power,0.2,2048,3x,2.15294065575,5.79430496583,237.353919026,1,1
1e+22,train,172,power,0.2,2048,5x,2.15294065575,5.79430403928,237.353952483,1,1
1e+22,train,172,power,0.2,2048,free,2.15294065575,5.79430522199,237.353909776,1,1
1e+22,train,172,power,0.2,32768,1x,2.20016270245,4.11293166007,176.603251909,1,1
1e+22,train,172,power,0.2,32768,2x,2.20016270245,4.11293225671,176.603228549,1,1
1e+22,train,172,power,0.2,32768,3x,2.20016270245,4.11293229817,176.603226925,1,1
1e+22,train,172,power,0.2,32768,5x,2.20016270245,4.1129315492,176.60325625,1,1
1e+22,train,172,power,0.2,32768,free,2.20016270245,4.11293169392,176.603250584,1,1
1e+22,train,172,power,0.8,2048,1x,2.14917442511,5.49514692391,261.96050276,1,1
1e+22,train,172,power,0.8,2048,2x,2.14917442511,5.49514696006,261.96050117,1,1
1e+22,train,172,power,0.8,2048,3x,2.14917442511,5.49514696006,261.96050117,1,1
1e+22,train,172,power,0.8,2048,5x,2.14917442511,5.49514696006,261.96050117,1,1
1e+22,train,172,power,0.8,2048,free,2.14917442511,5.49514734569,261.960484208,1,1
1e+22,train,172,power,0.8,32768,1x,2.1971442468,3.95142356786,190.271093092,1,1
1e+22,train,172,power,0.8,32768,2x,2.1971442468,3.95142300663,190.271118598,1,1
1e+22,train,172,power,0.8,32768,3x,2.1971442468,3.95142286659,190.271124963,1,1
1e+22,train,172,power,0.8,32768,5x,2.1971442468,3.95142356104,190.271093401,1,1
1e+22,train,172,power,0.8,32768,free,2.1971442468,3.95142286888,190.271124859,1,1
1e+22,train,172,logarithmic,0.2,2048,1x,2.1484933667,5.44044961121,266.882508456,1,1
1e+22,train,172,logarithmic,0.2,2048,2x,2.1484933667,5.44045011751,266.882485341,1,1
1e+22,train,172,logarithmic,0.2,2048,3x,2.1484933667,5.44045002329,266.882489643,1,1
1e+22,train,172,logarithmic,0.2,2048,5x,2.1484933667,5.44044977704,266.882500885,1,1
1e+22,train,172,logarithmic,0.2,2048,free,2.1484933667,5.44044962364,266.882507888,1,1
1e+22,train,172,logarithmic,0.2,32768,1x,2.19660420182,3.9222567635,192.912366942,1,1
1e+22,train,172,logarithmic,0.2,32768,2x,2.19660420182,3.92225666208,192.91237168,1,1
1e+22,train,172,logarithmic,0.2,32768,3x,2.19660420182,3.92225664888,192.912372297,1,1
1e+22,train,172,logarithmic,0.2,32768,5x,2.19660420182,3.92225665684,192.912371925,1,1
1e+22,train,172,logarithmic,0.2,32768,free,2.19660420182,3.92225616364,192.912394966,1,1
1e+22,train,172,logarithmic,0.8,2048,1x,2.14403671982,5.13977238412,299.892999999,1,1
1e+22,train,172,logarithmic,0.8,2048,2x,2.1440333724,5.07642661855,303.589593764,1,1
1e+22,train,172,logarithmic,0.8,2048,3x,2.1440333724,5.07642640685,303.58960627,1,1
1e+22,train,172,logarithmic,0.8,2048,5x,2.1440333724,5.07642650354,303.589600558,1,1
1e+22,train,172,logarithmic,0.8,2048,free,2.1440333724,5.07642608565,303.589625245,1,1
1e+22,train,172,logarithmic,0.8,32768,1x,2.1931175951,3.73157863312,211.657740397,1,1
1e+22,train,172,logarithmic,0.8,32768,2x,2.1931175951,3.73157862035,211.657741115,1,1
1e+22,train,172,logarithmic,0.8,32768,3x,2.1931175951,3.7315788498,211.657728211,1,1
1e+22,train,172,logarithmic,0.8,32768,5x,2.1931175951,3.73157860676,211.657741879,1,1
1e+22,train,172,logarithmic,0.8,32768,free,2.1931175951,3.7315785984,211.657742349,1,1
1e+22,train,124,exponential,0.2,2048,1x,2.15115629526,5.65396353211,248.504429389,1,1
1e+22,train,124,exponential,0.2,2048,2x,2.15115629526,5.65396366095,248.504424289,1,1
1e+22,train,124,exponential,0.2,2048,3x,2.15115629526,5.65396365661,248.504424461,1,1
1e+22,train,124,exponential,0.2,2048,5x,2.15115629526,5.65396438978,248.504395441,1,1
1e+22,train,124,exponential,0.2,2048,free,2.15115629526,5.65396423774,248.504401459,1,1
1e+22,train,124,exponential,0.2,32768,1x,2.1987248785,4.03688360945,182.887211286,1,1
1e+22,train,124,exponential,0.2,32768,2x,2.1987248785,4.03688380528,182.887203064,1,1
1e+22,train,124,exponential,0.2,32768,3x,2.1987248785,4.03688343039,182.887218805,1,1
1e+22,train,124,exponential,0.2,32768,5x,2.1987248785,4.0368841893,182.887186939,1,1
1e+22,train,124,exponential,0.2,32768,free,2.1987248785,4.03688408701,182.887191234,1,1
1e+22,train,124,exponential,0.8,2048,1x,2.14893209288,5.47637211641,263.709335405,1,1
1e+22,train,124,exponential,0.8,2048,2x,2.14893209288,5.47637116259,263.709377921,1,1
1e+22,train,124,exponential,0.8,2048,3x,2.14893209288,5.47637219158,263.709332055,1,1
1e+22,train,124,exponential,0.8,2048,5x,2.14893209288,5.4763721102,263.709335682,1,1
1e+22,train,124,exponential,0.8,2048,free,2.14893209288,5.47637153147,263.709361478,1,1
1e+22,train,124,exponential,0.8,32768,1x,2.19695067842,3.94152592774,191.206330437,1,1
1e+22,train,124,exponential,0.8,32768,2x,2.19695067842,3.94152610766,191.20632218,1,1
1e+22,train,124,exponential,0.8,32768,3x,2.19695067842,3.94152620695,191.206317623,1,1
1e+22,train,124,exponential,0.8,32768,5x,2.19695067842,3.94152602781,191.206325844,1,1
1e+22,train,124,exponential,0.8,32768,free,2.19695067842,3.94152627151,191.206314659,1,1
1e+22,train,124,power,0.2,2048,1x,2.15295170583,5.795979779,237.29345745,1,1
1e+22,train,124,power,0.2,2048,2x,2.15295170583,5.79597959736,237.293464005,1,1
1e+22,train,124,power,0.2,2048,3x,2.15295170583,5.79597943185,237.293469979,1,1
1e+22,train,124,power,0.2,2048,5x,2.15295170583,5.79598003317,237.293448277,1,1
1e+22,train,124,power,0.2,2048,free,2.15295170583,5.79598000229,237.293449391,1,1
1e+22,train,124,power,0.2,32768,1x,2.200170384,4.11395084428,176.563356745,1,1
1e+22,train,124,power,0.2,32768,2x,2.200170384,4.11395032372,176.563377118,1,1
1e+22,train,124,power,0.2,32768,3x,2.200170384,4.11395025212,176.56337992,1,1
1e+22,train,124,power,0.2,32768,5x,2.200170384,4.11395021227,176.563381479,1,1
1e+22,train,124,power,0.2,32768,free,2.200170384,4.11395050443,176.563370046,1,1
1e+22,train,124,power,0.8,2048,1x,2.14918686045,5.49681683924,261.887072468,1,1
1e+22,train,124,power,0.8,2048,2x,2.14918686045,5.4968168488,261.887072047,1,1
1e+22,train,124,power,0.8,2048,3x,2.14918686045,5.49681690526,261.887069566,1,1
1e+22,train,124,power,0.8,2048,5x,2.14918686045,5.49681656091,261.887084703,1,1
1e+22,train,124,power,0.8,2048,free,2.14918686045,5.49681656552,261.8870845,1,1
1e+22,train,124,power,0.8,32768,1x,2.19715292421,3.95244191752,190.224822483,1,1
1e+22,train,124,power,0.8,32768,2x,2.19715292421,3.9524421285,190.224812899,1,1
1e+22,train,124,power,0.8,32768,3x,2.19715292421,3.95244220376,190.224809481,1,1
1e+22,train,124,power,0.8,32768,5x,2.19715292421,3.95244228435,190.22480582,1,1
1e+22,train,124,power,0.8,32768,free,2.19715292421,3.9524421299,190.224812836,1,1
1e+22,train,124,logarithmic,0.2,2048,1x,2.14850606212,5.44211826994,266.806350597,1,1
1e+22,train,124,logarithmic,0.2,2048,2x,2.14850606212,5.44211944386,266.806297034,1,1
1e+22,train,124,logarithmic,0.2,2048,3x,2.14850606212,5.44211949088,266.806294889,1,1
1e+22,train,124,logarithmic,0.2,2048,5x,2.14850606212,5.44211870951,266.80633054,1,1
1e+22,train,124,logarithmic,0.2,2048,free,2.14850606212,5.44211922577,266.806306985,1,1
1e+22,train,124,logarithmic,0.2,32768,1x,2.1966130627,3.92327537555,192.864790702,1,1
1e+22,train,124,logarithmic,0.2,32768,2x,2.1966130627,3.92327537366,192.86479079,1,1
1e+22,train,124,logarithmic,0.2,32768,3x,2.1966130627,3.92327594456,192.864764131,1,1
1e+22,train,124,logarithmic,0.2,32768,5x,2.1966130627,3.923275418,192.86478872,1,1
1e+22,train,124,logarithmic,0.2,32768,free,2.1966130627,3.92327540723,192.864789223,1,1
1e+22,train,124,logarithmic,0.8,2048,1x,2.14405102739,5.13977238421,299.892999994,1,1
1e+22,train,124,logarithmic,0.8,2048,2x,2.14404785591,5.07810074106,303.490726965,1,1
1e+22,train,124,logarithmic,0.8,2048,3x,2.14404785591,5.07810015567,303.490761525,1,1
1e+22,train,124,logarithmic,0.8,2048,5x,2.14404785591,5.07810044858,303.490744232,1,1
1e+22,train,124,logarithmic,0.8,2048,free,2.14404785591,5.0781004364,303.490744951,1,1
1e+22,train,124,logarithmic,0.8,32768,1x,2.19312768381,3.73260224669,211.600189178,1,1
1e+22,train,124,logarithmic,0.8,32768,2x,2.19312768381,3.73260289597,211.600152683,1,1
1e+22,train,124,logarithmic,0.8,32768,3x,2.19312768381,3.73260223514,211.600189826,1,1
1e+22,train,124,logarithmic,0.8,32768,5x,2.19312768381,3.73260275344,211.600160694,1,1
1e+22,train,124,logarithmic,0.8,32768,free,2.19312768381,3.73260272926,211.600162053,1,1
1e+22,train,88,exponential,0.2,2048,1x,2.15115304722,5.65432387707,248.490166985,1,1
1e+22,train,88,exponential,0.2,2048,2x,2.15115304722,5.65432459012,248.490138765,1,1
1e+22,train,88,exponential,0.2,2048,3x,2.15115304722,5.65432510449,248.490118407,1,1
1e+22,train,88,exponential,0.2,2048,5x,2.15115304722,5.65432487187,248.490127614,1,1
1e+22,train,88,exponential,0.2,2048,free,2.15115304722,5.65432497758,248.49012343,1,1
1e+22,train,88,exponential,0.2,32768,1x,2.19872665256,4.03707358443,182.879234785,1,1
1e+22,train,88,exponential,0.2,32768,2x,2.19872665256,4.03707360968,182.879233725,1,1
1e+22,train,88,exponential,0.2,32768,3x,2.19872665256,4.03707297022,182.879260573,1,1
1e+22,train,88,exponential,0.2,32768,5x,2.19872665256,4.03707358109,182.879234925,1,1
1e+22,train,88,exponential,0.2,32768,free,2.19872665256,4.03707408997,182.87921356,1,1
1e+22,train,88,exponential,0.8,2048,1x,2.14892874042,5.47671425035,263.694085997,1,1
1e+22,train,88,exponential,0.8,2048,2x,2.14892874042,5.47671406752,263.694094146,1,1
1e+22,train,88,exponential,0.8,2048,3x,2.14892874042,5.47671371156,263.694110011,1,1
1e+22,train,88,exponential,0.8,2048,5x,2.14892874042,5.47671412445,263.694091609,1,1
1e+22,train,88,exponential,0.8,2048,free,2.14892874042,5.476714124,263.694091628,1,1
1e+22,train,88,exponential,0.8,32768,1x,2.19695235632,3.94170636604,191.198049438,1,1
1e+22,train,88,exponential,0.8,32768,2x,2.19695235632,3.94170617763,191.198058084,1,1
1e+22,train,88,exponential,0.8,32768,3x,2.19695235632,3.94170593739,191.198069109,1,1
1e+22,train,88,exponential,0.8,32768,5x,2.19695235632,3.94170617732,191.198058099,1,1
1e+22,train,88,exponential,0.8,32768,free,2.19695235632,3.94170586387,191.198072484,1,1
1e+22,train,88,power,0.2,2048,1x,2.15294854162,5.79635566503,237.279892012,1,1
1e+22,train,88,power,0.2,2048,2x,2.15294854162,5.79635580602,237.279886924,1,1
1e+22,train,88,power,0.2,2048,3x,2.15294854162,5.79635501577,237.279915442,1,1
1e+22,train,88,power,0.2,2048,5x,2.15294854162,5.79635486134,237.279921015,1,1
1e+22,train,88,power,0.2,2048,free,2.15294854162,5.79635563191,237.279893207,1,1
1e+22,train,88,power,0.2,32768,1x,2.20017223555,4.11414757835,176.555657821,1,1
1e+22,train,88,power,0.2,32768,2x,2.20017223555,4.11414819036,176.555633872,1,1
1e+22,train,88,power,0.2,32768,3x,2.20017223555,4.11414773734,176.555651599,1,1
1e+22,train,88,power,0.2,32768,5x,2.20017223555,4.11414830781,176.555629276,1,1
1e+22,train,88,power,0.2,32768,free,2.20017223555,4.11414826819,176.555630826,1,1
1e+22,train,88,power,0.8,2048,1x,2.14918351998,5.49716098271,261.871944747,1,1
1e+22,train,88,power,0.8,2048,2x,2.14918351998,5.49716069256,261.871957501,1,1
1e+22,train,88,power,0.8,2048,3x,2.14918351998,5.49716112091,261.871938672,1,1
1e+22,train,88,power,0.8,2048,5x,2.14918351998,5.49716071475,261.871956525,1,1
1e+22,train,88,power,0.8,2048,free,2.14918351998,5.4971612853,261.871931447,1,1
1e+22,train,88,power,0.8,32768,1x,2.19715461313,3.95262329159,190.216583776,1,1
1e+22,train,88,power,0.8,32768,2x,2.19715461313,3.95262367746,190.21656625,1,1
1e+22,train,88,power,0.8,32768,3x,2.19715461313,3.95262283947,190.216604313,1,1
1e+22,train,88,power,0.8,32768,5x,2.19715461313,3.95262353154,190.216572878,1,1
1e+22,train,88,power,0.8,32768,free,2.19715461313,3.95262369238,190.216565572,1,1
1e+22,train,88,logarithmic,0.2,2048,1x,2.14850268959,5.44245761934,266.790867952,1,1
1e+22,train,88,logarithmic,0.2,2048,2x,2.14850268959,5.44245788281,266.790855932,1,1
1e+22,train,88,logarithmic,0.2,2048,3x,2.14850268959,5.44245748553,266.790874057,1,1
1e+22,train,88,logarithmic,0.2,2048,5x,2.14850268959,5.44245796986,266.790851961,1,1
1e+22,train,88,logarithmic,0.2,2048,free,2.14850268959,5.44245762739,266.790867585,1,1
1e+22,train,88,logarithmic,0.2,32768,1x,2.19661472216,3.92345407936,192.856446415,1,1
1e+22,train,88,logarithmic,0.2,32768,2x,2.19661472216,3.92345399012,192.856450582,1,1
1e+22,train,88,logarithmic,0.2,32768,3x,2.19661472216,3.92345399227,192.856450482,1,1
1e+22,train,88,logarithmic,0.2,32768,5x,2.19661472216,3.92345348732,192.856474059,1,1
1e+22,train,88,logarithmic,0.2,32768,free,2.19661472216,3.92345408142,192.856446319,1,1
1e+22,train,88,logarithmic,0.8,2048,1x,2.14404741196,5.1397723894,299.892999695,1,1
1e+22,train,88,logarithmic,0.8,2048,2x,2.14404427149,5.07840081445,303.473012668,1,1
1e+22,train,88,logarithmic,0.8,2048,3x,2.14404427149,5.07840160426,303.472966046,1,1
1e+22,train,88,logarithmic,0.8,2048,5x,2.14404427149,5.07840144334,303.472975545,1,1
1e+22,train,88,logarithmic,0.8,2048,free,2.14404427149,5.07840159141,303.472966805,1,1
1e+22,train,88,logarithmic,0.8,32768,1x,2.19312914997,3.73276101517,211.591265449,1,1
1e+22,train,88,logarithmic,0.8,32768,2x,2.19312914997,3.73276107986,211.591261813,1,1
1e+22,train,88,logarithmic,0.8,32768,3x,2.19312914997,3.73276092346,211.591270603,1,1
1e+22,train,88,logarithmic,0.8,32768,5x,2.19312914997,3.73276115952,211.591257336,1,1
1e+22,train,88,logarithmic,0.8,32768,free,2.19312914997,3.73276074316,211.591280737,1,1
1e+22,heldout,8,exponential,0.2,2048,1x,2.1511554987,5.65435547732,248.48891633,1,1
1e+22,heldout,8,exponential,0.2,2048,2x,2.1511554987,5.65435590651,248.488899344,1,1
1e+22,heldout,8,exponential,0.2,2048,3x,2.1511554987,5.65435618042,248.488888503,1,1
1e+22,heldout,8,exponential,0.2,2048,5x,2.1511554987,5.65435566459,248.488908918,1,1
1e+22,heldout,8,exponential,0.2,2048,free,2.1511554987,5.65435634617,248.488881943,1,1
1e+22,heldout,8,exponential,0.2,32768,1x,2.19873122399,4.03709138188,182.878487557,1,1
1e+22,heldout,8,exponential,0.2,32768,2x,2.19873122399,4.03709138188,182.878487557,1,1
1e+22,heldout,8,exponential,0.2,32768,3x,2.19873122399,4.03709178364,182.878470689,1,1
1e+22,heldout,8,exponential,0.2,32768,5x,2.19873122399,4.03709178364,182.878470689,1,1
1e+22,heldout,8,exponential,0.2,32768,free,2.19873122399,4.03709161348,182.878477833,1,1
1e+22,heldout,8,exponential,0.8,2048,1x,2.14893109436,5.47673014116,263.693377764,1,1
1e+22,heldout,8,exponential,0.8,2048,2x,2.14893109436,5.47672956619,263.693403389,1,1
1e+22,heldout,8,exponential,0.8,2048,3x,2.14893109436,5.47673021913,263.693374289,1,1
1e+22,heldout,8,exponential,0.8,2048,5x,2.14893109436,5.47672929302,263.693415564,1,1
1e+22,heldout,8,exponential,0.8,2048,free,2.14893109436,5.47673039543,263.693366431,1,1
1e+22,heldout,8,exponential,0.8,32768,1x,2.1969568606,3.94171566772,191.197622568,1,1
1e+22,heldout,8,exponential,0.8,32768,2x,2.1969568606,3.94171566772,191.197622568,1,1
1e+22,heldout,8,exponential,0.8,32768,3x,2.1969568606,3.94171566772,191.197622568,1,1
1e+22,heldout,8,exponential,0.8,32768,5x,2.1969568606,3.94171566772,191.197622568,1,1
1e+22,heldout,8,exponential,0.8,32768,free,2.1969568606,3.94171605311,191.197604882,1,1
1e+22,heldout,8,power,0.2,2048,1x,2.15295106736,5.79639887041,237.278332862,1,1
1e+22,heldout,8,power,0.2,2048,2x,2.15295106736,5.79639887041,237.278332862,1,1
1e+22,heldout,8,power,0.2,2048,3x,2.15295106736,5.79639887041,237.278332862,1,1
1e+22,heldout,8,power,0.2,2048,5x,2.15295106736,5.79639894493,237.278330173,1,1
1e+22,heldout,8,power,0.2,2048,free,2.15295106736,5.7963988268,237.278334436,1,1
1e+22,heldout,8,power,0.2,32768,1x,2.20017685884,4.11417302954,176.554661872,1,1
1e+22,heldout,8,power,0.2,32768,2x,2.20017685884,4.1141729011,176.554666897,1,1
1e+22,heldout,8,power,0.2,32768,3x,2.20017685884,4.11417286954,176.554668132,1,1
1e+22,heldout,8,power,0.2,32768,5x,2.20017685884,4.11417304567,176.55466124,1,1
1e+22,heldout,8,power,0.2,32768,free,2.20017685884,4.11417306083,176.554660647,1,1
1e+22,heldout,8,power,0.8,2048,1x,2.14918588542,5.4971792644,261.871141177,1,1
1e+22,heldout,8,power,0.8,2048,2x,2.14918588542,5.49717839736,261.871179287,1,1
1e+22,heldout,8,power,0.8,2048,3x,2.14918588542,5.49717932771,261.871138394,1,1
1e+22,heldout,8,power,0.8,2048,5x,2.14918588542,5.49717822072,261.871187052,1,1
1e+22,heldout,8,power,0.8,2048,free,2.14918588542,5.49717933881,261.871137906,1,1
1e+22,heldout,8,power,0.8,32768,1x,2.19715912528,3.9526342148,190.216087625,1,1
1e+22,heldout,8,power,0.8,32768,2x,2.19715912528,3.95263411221,190.216092285,1,1
1e+22,heldout,8,power,0.8,32768,3x,2.19715912528,3.95263362939,190.216114215,1,1
1e+22,heldout,8,power,0.8,32768,5x,2.19715912528,3.9526340914,190.21609323,1,1
1e+22,heldout,8,power,0.8,32768,free,2.19715912528,3.95263377584,190.216107563,1,1
1e+22,heldout,8,logarithmic,0.2,2048,1x,2.14850502409,5.44247024582,266.79029191,1,1
1e+22,heldout,8,logarithmic,0.2,2048,2x,2.14850502409,5.44247024582,266.79029191,1,1
1e+22,heldout,8,logarithmic,0.2,2048,3x,2.14850502409,5.4424703257,266.790288266,1,1
1e+22,heldout,8,logarithmic,0.2,2048,5x,2.14850502409,5.44247024582,266.79029191,1,1
1e+22,heldout,8,logarithmic,0.2,2048,free,2.14850502409,5.44247065404,266.790273287,1,1
1e+22,heldout,8,logarithmic,0.2,32768,1x,2.19661921321,3.92346195963,192.856078475,1,1
1e+22,heldout,8,logarithmic,0.2,32768,2x,2.19661921321,3.92346189424,192.856081529,1,1
1e+22,heldout,8,logarithmic,0.2,32768,3x,2.19661921321,3.92346206492,192.856073559,1,1
1e+22,heldout,8,logarithmic,0.2,32768,5x,2.19661921321,3.92346156024,192.856097123,1,1
1e+22,heldout,8,logarithmic,0.2,32768,free,2.19661921321,3.92346157034,192.856096652,1,1
1e+22,heldout,8,logarithmic,0.8,2048,1x,2.14404952869,5.13977239138,299.892999581,1,1
1e+22,heldout,8,logarithmic,0.8,2048,2x,2.14404638618,5.07838058878,303.47420659,1,1
1e+22,heldout,8,logarithmic,0.8,2048,3x,2.14404638618,5.07838107796,303.474177713,1,1
1e+22,heldout,8,logarithmic,0.8,2048,5x,2.14404638618,5.07838108561,303.474177262,1,1
1e+22,heldout,8,logarithmic,0.8,2048,free,2.14404638618,5.07838099136,303.474182825,1,1
1e+22,heldout,8,logarithmic,0.8,32768,1x,2.19313349491,3.73275123512,211.591815124,1,1
1e+22,heldout,8,logarithmic,0.8,32768,2x,2.19313349491,3.7327512359,211.59181508,1,1
1e+22,heldout,8,logarithmic,0.8,32768,3x,2.19313349491,3.73275122387,211.591815756,1,1
1e+22,heldout,8,logarithmic,0.8,32768,5x,2.19313349491,3.73275107002,211.591824403,1,1
1e+22,heldout,8,logarithmic,0.8,32768,free,2.19313349491,3.73275110438,211.591822472,1,1
1e+22,heldout,12,exponential,0.2,2048,1x,2.15115655117,5.65530733892,248.451250032,1,1
1e+22,heldout,12,exponential,0.2,2048,2x,2.15115655117,5.65530742382,248.451246672,1,1
