folder,file,model_name,result_date,tasks
DreadPoor_ichor_1.1-8B-Model_Stock,detailed_results\DreadPoor_ichor_1.1-8B-Model_Stock\results_2025-03-06T05-28-40.569766.json,DreadPoor/ichor_1.1-8B-Model_Stock,1741237446.3706274,44
DreadPoor_Incidental-8B-Model_Stock,detailed_results\DreadPoor_Incidental-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Incidental-8B-Model_Stock,1736813480.183496,44
DreadPoor_inexpertus-8B-Model_Stock,detailed_results\DreadPoor_inexpertus-8B-Model_Stock\results_2025-03-07T04-36-48.980204.json,DreadPoor/inexpertus-8B-Model_Stock,1741320633.9968379,44
DreadPoor_inexpertus_1.1-8B-LINEAR,detailed_results\DreadPoor_inexpertus_1.1-8B-LINEAR\results_2025-03-07T19-46-05.126898.json,DreadPoor/inexpertus_1.1-8B-LINEAR,1741375202.8109813,44
DreadPoor_inexpertus_1.2-8B-LINEAR,detailed_results\DreadPoor_inexpertus_1.2-8B-LINEAR\results_2025-03-08T03-04-56.665051.json,DreadPoor/inexpertus_1.2-8B-LINEAR,1741401558.9499605,44
DreadPoor_Irina-8B-model_stock,detailed_results\DreadPoor_Irina-8B-model_stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Irina-8B-model_stock,1725353166.0686564,44
DreadPoor_Kindling-8B-Model_Stock,detailed_results\DreadPoor_Kindling-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Kindling-8B-Model_Stock,1737932779.191168,44
DreadPoor_L3.1-BaeZel-8B-Della,detailed_results\DreadPoor_L3.1-BaeZel-8B-Della\results_2025-02-13T18-27-04.338360.json,DreadPoor/L3.1-BaeZel-8B-Della,1731913090.9162931,44
DreadPoor_Laughing_Stock-8B-Model_Stock,detailed_results\DreadPoor_Laughing_Stock-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Laughing_Stock-8B-Model_Stock,1737937027.5836136,44
DreadPoor_Lava_Lamp-8B-SLERP,detailed_results\DreadPoor_Lava_Lamp-8B-SLERP\results_2025-02-13T18-27-04.338360.json,DreadPoor/Lava_Lamp-8B-SLERP,1737164867.1258695,44
DreadPoor_LemonP-8B-Model_Stock,detailed_results\DreadPoor_LemonP-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/LemonP-8B-Model_Stock,1737334023.0760717,44
DreadPoor_Lydia_of_Whiterun-8B-LINEAR,detailed_results\DreadPoor_Lydia_of_Whiterun-8B-LINEAR\results_2025-02-26T06-05-04.586560.json,DreadPoor/Lydia_of_Whiterun-8B-LINEAR,1740548356.2300189,44
DreadPoor_Machroom-3B-model_stock,detailed_results\DreadPoor_Machroom-3B-model_stock\results_2024-07-25T13-13-48.957746.json,DreadPoor/Machroom-3B-model_stock,1721912282.1670525,44
DreadPoor_Matryoshka-8B-LINEAR,detailed_results\DreadPoor_Matryoshka-8B-LINEAR\results_2025-02-13T18-27-04.338360.json,DreadPoor/Matryoshka-8B-LINEAR,1733118135.3494139,44
DreadPoor_Mercury_In_Retrograde-8b-Model-Stock,detailed_results\DreadPoor_Mercury_In_Retrograde-8b-Model-Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Mercury_In_Retrograde-8b-Model-Stock,1733254791.4352005,44
DreadPoor_mergekit-nuslerp-nqzkedi,detailed_results\DreadPoor_mergekit-nuslerp-nqzkedi\results_2025-02-13T18-27-04.338360.json,DreadPoor/mergekit-nuslerp-nqzkedi,1738112398.6586785,44
DreadPoor_Minthy-8B-Model_Stock,detailed_results\DreadPoor_Minthy-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Minthy-8B-Model_Stock,1737902933.9726436,44
DreadPoor_Minthy_ALT-8B-Model_Stock,detailed_results\DreadPoor_Minthy_ALT-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Minthy_ALT-8B-Model_Stock,1737904621.6669693,44
DreadPoor_Minthy_V2-8B-Model_Stock,detailed_results\DreadPoor_Minthy_V2-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Minthy_V2-8B-Model_Stock,1737917801.7563446,44
DreadPoor_Minus_Penus-8B-Model_Stock,detailed_results\DreadPoor_Minus_Penus-8B-Model_Stock\results_2025-03-07T16-10-05.679943.json,DreadPoor/Minus_Penus-8B-Model_Stock,1741362371.3357003,44
DreadPoor_Morphing-8B-Model_Stock,detailed_results\DreadPoor_Morphing-8B-Model_Stock\results_2025-01-14T22-41-03.161406.json,DreadPoor/Morphing-8B-Model_Stock,1736892840.0559406,44
DreadPoor_Nother_One-8B-Model_Stock,detailed_results\DreadPoor_Nother_One-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Nother_One-8B-Model_Stock,1737333286.1889164,44
DreadPoor_Not_Even_My_Final_Form-8B-Model_Stock,detailed_results\DreadPoor_Not_Even_My_Final_Form-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Not_Even_My_Final_Form-8B-Model_Stock,1736892840.0579345,44
DreadPoor_Noxis-8B-LINEAR,detailed_results\DreadPoor_Noxis-8B-LINEAR\results_2025-03-13T18-41-06.692706.json,DreadPoor/Noxis-8B-LINEAR,1741889764.9223273,44
DreadPoor_Nullsworn-12B-LINEAR,detailed_results\DreadPoor_Nullsworn-12B-LINEAR\results_2025-03-10T22-33-42.048008.json,DreadPoor/Nullsworn-12B-LINEAR,1741643973.0744333,44
DreadPoor_Nwah-8B-Model_Stock,detailed_results\DreadPoor_Nwah-8B-Model_Stock\results_2025-02-27T09-24-09.065204.json,DreadPoor/Nwah-8B-Model_Stock,1740646721.2519414,44
DreadPoor_Oh_Boy-8B-LINEAR,detailed_results\DreadPoor_Oh_Boy-8B-LINEAR\results_2025-02-13T18-27-04.338360.json,DreadPoor/Oh_Boy-8B-LINEAR,1738173139.9009233,44
DreadPoor_ONeil-model_stock-8B,detailed_results\DreadPoor_ONeil-model_stock-8B\results_2025-02-13T18-27-04.338360.json,DreadPoor/ONeil-model_stock-8B,1721912281.0645716,44
DreadPoor_OrangeJ-8B-Model_Stock,detailed_results\DreadPoor_OrangeJ-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/OrangeJ-8B-Model_Stock,1737502917.9870956,44
DreadPoor_Promissum_Mane-8B-LINEAR,detailed_results\DreadPoor_Promissum_Mane-8B-LINEAR\results_2025-02-13T18-27-04.338360.json,DreadPoor/Promissum_Mane-8B-LINEAR,1727832549.2951066,44
DreadPoor_Promissum_Mane-8B-LINEAR-lorablated,detailed_results\DreadPoor_Promissum_Mane-8B-LINEAR-lorablated\results_2025-02-13T18-27-04.338360.json,DreadPoor/Promissum_Mane-8B-LINEAR-lorablated,1727834137.3401237,44
DreadPoor_remember_to_breathe-8b-Model-Stock,detailed_results\DreadPoor_remember_to_breathe-8b-Model-Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/remember_to_breathe-8b-Model-Stock,1733463139.52974,44
DreadPoor_RPMash-8B-Model_Stock,detailed_results\DreadPoor_RPMash-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/RPMash-8B-Model_Stock,1737515936.7741327,44
DreadPoor_RPMash_V3-8B-Model_Stock,detailed_results\DreadPoor_RPMash_V3-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/RPMash_V3-8B-Model_Stock,1737767695.4219387,44
DreadPoor_Rusted_Gold-8B-LINEAR,detailed_results\DreadPoor_Rusted_Gold-8B-LINEAR\results_2025-03-07T18-29-34.818596.json,DreadPoor/Rusted_Gold-8B-LINEAR,1741370795.6138022,44
DreadPoor_Rusted_Platinum-8B-LINEAR,detailed_results\DreadPoor_Rusted_Platinum-8B-LINEAR\results_2025-03-06T22-38-56.474512.json,DreadPoor/Rusted_Platinum-8B-LINEAR,1741299314.1445658,44
DreadPoor_Rusted_Platinum-8B-Model_Stock,detailed_results\DreadPoor_Rusted_Platinum-8B-Model_Stock\results_2025-03-06T20-43-28.942442.json,DreadPoor/Rusted_Platinum-8B-Model_Stock,1741292352.1803145,44
DreadPoor_Sellen-8B-model_stock,detailed_results\DreadPoor_Sellen-8B-model_stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Sellen-8B-model_stock,1725297291.532755,44
DreadPoor_Something-8B-Model_Stock,detailed_results\DreadPoor_Something-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Something-8B-Model_Stock,1736931082.1281989,44
DreadPoor_Spring_Dusk-8B-SCE,detailed_results\DreadPoor_Spring_Dusk-8B-SCE\results_2025-02-13T18-27-04.338360.json,DreadPoor/Spring_Dusk-8B-SCE,1738508427.431826,44
DreadPoor_Summer_Dawn-8B-SCE,detailed_results\DreadPoor_Summer_Dawn-8B-SCE\results_2025-02-13T18-27-04.338360.json,DreadPoor/Summer_Dawn-8B-SCE,1738479012.0734332,44
DreadPoor_Summer_Dusk-8B-TIES,detailed_results\DreadPoor_Summer_Dusk-8B-TIES\results_2025-02-13T18-27-04.338360.json,DreadPoor/Summer_Dusk-8B-TIES,1738720729.0545778,44
DreadPoor_Summer_Rain-8B-SCE,detailed_results\DreadPoor_Summer_Rain-8B-SCE\results_2025-02-13T18-27-04.338360.json,DreadPoor/Summer_Rain-8B-SCE,1738579795.5528,44
DreadPoor_Summer_Rain-8B-TIES,detailed_results\DreadPoor_Summer_Rain-8B-TIES\results_2025-02-13T18-27-04.338360.json,DreadPoor/Summer_Rain-8B-TIES,1738574811.1650457,44
DreadPoor_Sun-8B-Model_Stock,detailed_results\DreadPoor_Sun-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Sun-8B-Model_Stock,1737991145.4196358,44
DreadPoor_Sweetened_Condensed_Milk-8B-Model_Stock,detailed_results\DreadPoor_Sweetened_Condensed_Milk-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Sweetened_Condensed_Milk-8B-Model_Stock,1732749895.1778867,44
DreadPoor_test,detailed_results\DreadPoor_test\results_2025-02-13T18-27-04.338360.json,DreadPoor/test,1738101605.4939513,44
DreadPoor_TEST02-Ignore,detailed_results\DreadPoor_TEST02-Ignore\results_2025-02-13T18-27-04.338360.json,DreadPoor/TEST02-Ignore,1738770971.028703,44
DreadPoor_TEST03-ignore,detailed_results\DreadPoor_TEST03-ignore\results_2025-02-13T18-27-04.338360.json,DreadPoor/TEST03-ignore,1738789734.272871,44
DreadPoor_TEST06-ignore,detailed_results\DreadPoor_TEST06-ignore\results_2025-02-13T18-27-04.338360.json,DreadPoor/TEST06-ignore,1738948799.596835,44
DreadPoor_TEST07-ignore,detailed_results\DreadPoor_TEST07-ignore\results_2025-02-13T18-27-04.338360.json,DreadPoor/TEST07-ignore,1738949082.068138,44
DreadPoor_TEST08-ignore,detailed_results\DreadPoor_TEST08-ignore\results_2025-02-13T18-27-04.338360.json,DreadPoor/TEST08-ignore,1738949346.9701118,44
DreadPoor_tests_pending-do_not_use_yet,detailed_results\DreadPoor_tests_pending-do_not_use_yet\results_2025-02-13T18-27-04.338360.json,DreadPoor/tests_pending-do_not_use_yet,1738711380.214412,44
DreadPoor_test_ALT,detailed_results\DreadPoor_test_ALT\results_2025-02-13T18-27-04.338360.json,DreadPoor/test_ALT,1738101805.11446,44
DreadPoor_Trinas_Nectar-8B-model_stock,detailed_results\DreadPoor_Trinas_Nectar-8B-model_stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Trinas_Nectar-8B-model_stock,1725283952.1221924,44
DreadPoor_UNTESTED-VENN_1.2-8B-Model_Stock,detailed_results\DreadPoor_UNTESTED-VENN_1.2-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/UNTESTED-VENN_1.2-8B-Model_Stock,1735300011.78035,44
DreadPoor_VENN_1.2-8B-Model_Stock,detailed_results\DreadPoor_VENN_1.2-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/VENN_1.2-8B-Model_Stock,1735348081.5199542,44
DreadPoor_Wannabe-8B-Model_Stock,detailed_results\DreadPoor_Wannabe-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Wannabe-8B-Model_Stock,1738072471.9007764,44
DreadPoor_What_A_Thrill-8B-Model_Stock,detailed_results\DreadPoor_What_A_Thrill-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/What_A_Thrill-8B-Model_Stock,1737033785.4140007,44
DreadPoor_Winter-8B-SCE,detailed_results\DreadPoor_Winter-8B-SCE\results_2025-02-13T18-27-04.338360.json,DreadPoor/Winter-8B-SCE,1738620344.928432,44
DreadPoor_Winter_Dawn-8B-TIES,detailed_results\DreadPoor_Winter_Dawn-8B-TIES\results_2025-02-01T16-17-05.641334.json,DreadPoor/Winter_Dawn-8B-TIES,1738424908.8145857,44
DreadPoor_Winter_Dusk-8B-TIES,detailed_results\DreadPoor_Winter_Dusk-8B-TIES\results_2025-02-13T18-27-04.338360.json,DreadPoor/Winter_Dusk-8B-TIES,1738421563.99355,44
DreadPoor_Winter_Night-8B-Model_Stock,detailed_results\DreadPoor_Winter_Night-8B-Model_Stock\results_2025-02-18T19-05-03.458954.json,DreadPoor/Winter_Night-8B-Model_Stock,1739904051.0948834,44
DreadPoor_WIP-Acacia-8B-Model_Stock,detailed_results\DreadPoor_WIP-Acacia-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/WIP-Acacia-8B-Model_Stock,1732913982.6759841,44
DreadPoor_WIP_Damascus-8B-TIES,detailed_results\DreadPoor_WIP_Damascus-8B-TIES\results_2025-02-13T18-27-04.338360.json,DreadPoor/WIP_Damascus-8B-TIES,1730256717.0940387,44
DreadPoor_Yafune-8B-Model_Stock,detailed_results\DreadPoor_Yafune-8B-Model_Stock\results_2025-02-24T16-41-29.051993.json,DreadPoor/Yafune-8B-Model_Stock,1740413354.4083872,44
DreadPoor_Yearn_V3-8B-Model_Stock,detailed_results\DreadPoor_Yearn_V3-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Yearn_V3-8B-Model_Stock,1737789622.3620193,44
DreadPoor_Zelus-8B-Model_Stock,detailed_results\DreadPoor_Zelus-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Zelus-8B-Model_Stock,1736948397.7050648,44
DreadPoor_Zelus_V2-8B-Model_Stock,detailed_results\DreadPoor_Zelus_V2-8B-Model_Stock\results_2025-02-13T18-27-04.338360.json,DreadPoor/Zelus_V2-8B-Model_Stock,1736981756.9537234,44
DreadPoor_ZEUS-8B-V17-Abliterated_ALT,detailed_results\DreadPoor_ZEUS-8B-V17-Abliterated_ALT\results_2025-02-13T18-27-04.338360.json,DreadPoor/ZEUS-8B-V17-Abliterated_ALT,1737216728.15812,44
DRXD1000_Atlas-7B,detailed_results\DRXD1000_Atlas-7B\results_2024-12-11T04-58-40.091093.json,DRXD1000/Atlas-7B,1733890135.6433053,44
DRXD1000_Phoenix-7B,detailed_results\DRXD1000_Phoenix-7B\results_2024-12-11T05-51-08.434177.json,DRXD1000/Phoenix-7B,1733895154.3220336,44
DUAL-GPO_zephyr-7b-ipo-0k-15k-i1,detailed_results\DUAL-GPO_zephyr-7b-ipo-0k-15k-i1\results_2024-09-23T12-42-02.224196.json,DUAL-GPO/zephyr-7b-ipo-0k-15k-i1,1727093016.113981,44
duyhv1411_Llama-3.2-3B-en-vi,detailed_results\duyhv1411_Llama-3.2-3B-en-vi\results_2025-03-06T15-14-49.975526.json,duyhv1411/Llama-3.2-3B-en-vi,1741273222.9471092,44
dwikitheduck_gemma-2-2b-id-inst,detailed_results\dwikitheduck_gemma-2-2b-id-inst\results_2024-11-25T00-09-52.794752.json,dwikitheduck/gemma-2-2b-id-inst,1732490041.5912046,44
DZgas_GIGABATEMAN-7B,detailed_results\DZgas_GIGABATEMAN-7B\results_2024-09-18T07-24-33.032428.json,DZgas/GIGABATEMAN-7B,1726642778.0744727,44
Edgerunners_meta-llama-3-8b-instruct-hf-ortho-baukit-34fail-3000total-bf16,detailed_results\Edgerunners_meta-llama-3-8b-instruct-hf-ortho-baukit-34fail-3000total-bf16\results_2025-02-01T09-23-19.367481.json,Edgerunners/meta-llama-3-8b-instruct-hf-ortho-baukit-34fail-3000total-bf16,1738400246.6122172,44
ehristoforu_coolqwen-3b-it,detailed_results\ehristoforu_coolqwen-3b-it\results_2025-01-06T11-19-50.562735.json,ehristoforu/coolqwen-3b-it,1736160678.0832043,44
ehristoforu_Gemma2-9B-it-psy10k-mental_health,detailed_results\ehristoforu_Gemma2-9B-it-psy10k-mental_health\results_2024-08-13T06-16-47.307542.json,ehristoforu/Gemma2-9B-it-psy10k-mental_health,1723524388.1906717,44
ehristoforu_Gemma2-9b-it-train6,detailed_results\ehristoforu_Gemma2-9b-it-train6\results_2024-08-13T06-07-44.550913.json,ehristoforu/Gemma2-9b-it-train6,1723524522.6139529,44
ehristoforu_qwen2.5-test-32b-it,detailed_results\ehristoforu_qwen2.5-test-32b-it\results_2025-02-03T22-53-55.289898.json,ehristoforu/qwen2.5-test-32b-it,1738588046.8589394,44
ehristoforu_QwenQwen2.5-7B-IT,detailed_results\ehristoforu_QwenQwen2.5-7B-IT\results_2025-02-01T10-51-49.455261.json,ehristoforu/QwenQwen2.5-7B-IT,1738405560.0361505,44
ehristoforu_rufalcon3-3b-it,detailed_results\ehristoforu_rufalcon3-3b-it\results_2025-01-06T10-46-25.510674.json,ehristoforu/rufalcon3-3b-it,1736159224.4966278,44
ehristoforu_ruphi-4b,detailed_results\ehristoforu_ruphi-4b\results_2025-01-06T10-48-51.382397.json,ehristoforu/ruphi-4b,1736159230.180773,44
EleutherAI_gpt-j-6b,detailed_results\EleutherAI_gpt-j-6b\results_2025-02-13T18-27-04.338360.json,EleutherAI/gpt-j-6b,1718633797.0654006,45
EleutherAI_gpt-neo-1.3B,detailed_results\EleutherAI_gpt-neo-1.3B\results_2025-02-13T18-27-04.338360.json,EleutherAI/gpt-neo-1.3B,1718631778.2245958,45
EleutherAI_gpt-neo-125m,detailed_results\EleutherAI_gpt-neo-125m\results_2025-02-13T18-27-04.338360.json,EleutherAI/gpt-neo-125m,1724748672.5803194,44
EleutherAI_gpt-neo-2.7B,detailed_results\EleutherAI_gpt-neo-2.7B\results_2025-02-13T18-27-04.338360.json,EleutherAI/gpt-neo-2.7B,1718643354.8770182,45
EleutherAI_gpt-neox-20b,detailed_results\EleutherAI_gpt-neox-20b\results_2025-02-13T18-27-04.338360.json,EleutherAI/gpt-neox-20b,1718574929.3038478,45
EleutherAI_pythia-1.4b,detailed_results\EleutherAI_pythia-1.4b\results_2025-02-13T18-27-04.338360.json,EleutherAI/pythia-1.4b,1738059290.1654263,44
EleutherAI_pythia-12b,detailed_results\EleutherAI_pythia-12b\results_2025-02-13T18-27-04.338360.json,EleutherAI/pythia-12b,1718643190.859364,45
EleutherAI_pythia-160m,detailed_results\EleutherAI_pythia-160m\results_2025-02-13T18-27-04.338360.json,EleutherAI/pythia-160m,1718575245.8503342,45
EleutherAI_pythia-1b,detailed_results\EleutherAI_pythia-1b\results_2025-01-27T10-10-36.877664.json,EleutherAI/pythia-1b,1737972275.4029083,44
EleutherAI_pythia-2.8b,detailed_results\EleutherAI_pythia-2.8b\results_2025-02-13T18-27-04.338360.json,EleutherAI/pythia-2.8b,1718624237.8040342,45
EleutherAI_pythia-410m,detailed_results\EleutherAI_pythia-410m\results_2025-02-13T18-27-04.338360.json,EleutherAI/pythia-410m,1718574995.8613198,45
EleutherAI_pythia-6.9b,detailed_results\EleutherAI_pythia-6.9b\results_2024-06-16T22-34-46.256992.json,EleutherAI/pythia-6.9b,1718575225.4993906,45
ell44ot_gemma-2b-def,detailed_results\ell44ot_gemma-2b-def\results_2024-11-28T07-07-27.154882.json,ell44ot/gemma-2b-def,1732776591.2082782,44
Enno-Ai_EnnoAi-Pro-French-Llama-3-8B-v0.4,detailed_results\Enno-Ai_EnnoAi-Pro-French-Llama-3-8B-v0.4\results_2024-07-22T09-45-37.259005.json,Enno-Ai/EnnoAi-Pro-French-Llama-3-8B-v0.4,1721639142.0088468,44
Enno-Ai_EnnoAi-Pro-Llama-3-8B,detailed_results\Enno-Ai_EnnoAi-Pro-Llama-3-8B\results_2025-02-13T18-27-04.338360.json,Enno-Ai/EnnoAi-Pro-Llama-3-8B,1721640064.8087907,44
Enno-Ai_EnnoAi-Pro-Llama-3-8B-v0.3,detailed_results\Enno-Ai_EnnoAi-Pro-Llama-3-8B-v0.3\results_2025-02-13T18-27-04.338360.json,Enno-Ai/EnnoAi-Pro-Llama-3-8B-v0.3,1721639001.8495634,44
Enno-Ai_EnnoAi-Pro-Llama-3.1-8B-v0.9,detailed_results\Enno-Ai_EnnoAi-Pro-Llama-3.1-8B-v0.9\results_2025-02-13T18-27-04.338360.json,Enno-Ai/EnnoAi-Pro-Llama-3.1-8B-v0.9,1726098235.6197565,44
EnnoAi_EnnoAi-Pro-Llama-3.1-8B-v1.0,detailed_results\EnnoAi_EnnoAi-Pro-Llama-3.1-8B-v1.0\results_2024-09-10T15-36-07.744412.json,EnnoAi/EnnoAi-Pro-Llama-3.1-8B-v1.0,1725980323.1872847,44
Epiculous_Azure_Dusk-v0.2,detailed_results\Epiculous_Azure_Dusk-v0.2\results_2025-02-13T18-27-04.338360.json,Epiculous/Azure_Dusk-v0.2,1726333337.3052044,44
Epiculous_Crimson_Dawn-v0.2,detailed_results\Epiculous_Crimson_Dawn-v0.2\results_2025-02-13T18-27-04.338360.json,Epiculous/Crimson_Dawn-v0.2,1726114450.9633265,44
Epiculous_NovaSpark,detailed_results\Epiculous_NovaSpark\results_2025-02-13T18-27-04.338360.json,Epiculous/NovaSpark,1729464116.6038318,44
Epiculous_Violet_Twilight-v0.2,detailed_results\Epiculous_Violet_Twilight-v0.2\results_2024-10-24T00-00-00.000000.json,Epiculous/Violet_Twilight-v0.2,1726663444.0896559,44
EpistemeAI2_Athene-codegemma-2-7b-it-alpaca-v1.2,detailed_results\EpistemeAI2_Athene-codegemma-2-7b-it-alpaca-v1.2\results_2024-09-02T14-11-04.110306.json,EpistemeAI2/Athene-codegemma-2-7b-it-alpaca-v1.2,1725283962.1333058,44
EpistemeAI2_Fireball-12B-v1.2,detailed_results\EpistemeAI2_Fireball-12B-v1.2\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-12B-v1.2,1725289468.8420546,44
EpistemeAI2_Fireball-Alpaca-Llama3.1-8B-Philos,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1-8B-Philos\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Alpaca-Llama3.1-8B-Philos,1725289802.2791114,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.01-8B-Philos,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.01-8B-Philos\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.01-8B-Philos,1725432327.323012,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.03-8B-Philos,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.03-8B-Philos\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.03-8B-Philos,1725859049.9559686,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.04-8B-Philos,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.04-8B-Philos\results_2024-09-14T01-13-51.381155.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.04-8B-Philos,1726274616.8960092,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo\results_2024-09-14T01-20-38.820444.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.06-8B-Philos-dpo,1726274619.657364,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.07-8B-Philos-Math\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.07-8B-Philos-Math,1726274379.3573146,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-C-R1-KTO-Reflection,1726632823.2921984,44
EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,detailed_results\EpistemeAI2_Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1\results_2024-09-14T02-25-21.957551.json,EpistemeAI2/Fireball-Alpaca-Llama3.1.08-8B-Philos-C-R1,1726278562.5764246,44
EpistemeAI2_Fireball-Llama-3.1-8B-Philos-Reflection,detailed_results\EpistemeAI2_Fireball-Llama-3.1-8B-Philos-Reflection\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Llama-3.1-8B-Philos-Reflection,1726635133.3322785,44
EpistemeAI2_Fireball-MathMistral-Nemo-Base-2407-v2dpo,detailed_results\EpistemeAI2_Fireball-MathMistral-Nemo-Base-2407-v2dpo\results_2024-09-02T16-12-06.252706.json,EpistemeAI2/Fireball-MathMistral-Nemo-Base-2407-v2dpo,1725289049.3494582,44
EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,detailed_results\EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math\results_2024-10-15T15-17-27.675353.json,EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-math,1729003569.8029823,44
EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,detailed_results\EpistemeAI2_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT\results_2025-02-13T18-27-04.338360.json,EpistemeAI2/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.005-128K-code-COT,1728660339.5702982,44
EpistemeAI2_Fireball-Phi-3-medium-4k-inst-Philos,detailed_results\EpistemeAI2_Fireball-Phi-3-medium-4k-inst-Philos\results_2024-09-21T11-05-45.666210.json,EpistemeAI2/Fireball-Phi-3-medium-4k-inst-Philos,1726914912.8490305,44
EpistemeAI_Alpaca-Llama3.1-8B,detailed_results\EpistemeAI_Alpaca-Llama3.1-8B\results_2024-09-13T23-51-55.057359.json,EpistemeAI/Alpaca-Llama3.1-8B,1726269329.42379,44
