replicate,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
28,1e+19,0.31301739083,3.92889458807,0.725411369876,3.18138595193,1e+19,7.37887399684e+18,1.61366374012e+18,1.00746226304e+18,0.737887399684,0.161366374012,0.100746226304,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,False
28,1e+20,0.957265430102,10.6444439814,0.963084941891,2.70272006907,1e+20,6.11373494763e+19,3.05153644086e+19,8.34728611516e+18,0.611373494763,0.305153644086,0.0834728611516,1,0.000894111972942,False,not_applicable,False,False,False,False,False,False
28,1e+22,5.43347160957,245.578149371,1,2.1546986489,1e+22,8.00605141521e+21,9.00855698238e+20,1.09309288656e+21,0.800605141521,0.0900855698238,0.109309288656,1,1.82076576039e-14,False,not_applicable,False,False,False,False,False,True
28,1e+24,39.5657102758,3656.64408784,1,1.91598295107,1e+24,8.68066323366e+23,1.34136879499e+22,1.18519988684e+23,0.868066323366,0.0134136879499,0.118519988684,1,1.487698853e-14,False,not_applicable,False,False,False,False,False,True
29,1e+19,0.311978425351,3.95735811336,0.722985770986,3.17715928025,1e+19,7.40766211653e+18,1.5809450825e+18,1.01139280098e+18,0.740766211653,0.15809450825,0.101139280098,1,3.01980662698e-14,False,not_applicable,False,False,False,False,False,False
29,1e+20,0.938608026553,11.1357779159,0.947574264796,2.70130351915,1e+20,6.27127832028e+19,2.87248314639e+19,8.56238533328e+18,0.627127832028,0.287248314639,0.0856238533328,1,1.42552636362e-13,False,not_applicable,False,False,False,False,False,False
29,1e+22,5.43068801191,245.692680048,1,2.15470181297,1e+22,8.00568175291e+21,9.01275831762e+20,1.09304241533e+21,0.800568175291,0.0901275831762,0.109304241533,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
29,1e+24,39.5250709949,3660.35332962,1,1.91599338367,1e+24,8.68054351318e+23,1.34272945822e+22,1.185183541e+23,0.868054351318,0.0134272945822,0.1185183541,1,7.90478793533e-14,False,not_applicable,False,False,False,False,False,True
30,1e+19,0.309628779651,3.98957201353,0.722029132884,3.18164873114,1e+19,7.41171788327e+18,1.5763355684e+18,1.01194654833e+18,0.741171788327,0.15763355684,0.101194654833,1,5.15143483426e-14,False,not_applicable,False,False,False,False,False,False
30,1e+20,0.964694332406,10.4416379831,0.969745565647,2.70321353501,1e+20,6.04379338999e+19,3.1310273525e+19,8.25179257513e+18,0.604379338999,0.31310273525,0.0825179257513,1,0.00043278321001,False,not_applicable,False,False,False,False,False,False
30,1e+22,5.43165593593,245.652842857,1,2.15469936479,1e+22,8.0058103325e+21,9.01129696773e+20,1.09305997073e+21,0.80058103325,0.0901129696773,0.109305997073,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,True
30,1e+24,39.541601911,3658.84360685,1,1.9159817717,1e+24,8.6805922414e+23,1.34217564577e+22,1.18519019403e+23,0.86805922414,0.0134217564577,0.118519019403,1,1.9162449405e-13,False,not_applicable,False,False,False,False,False,True
31,1e+19,0.310667950604,3.95282548825,0.725542658118,3.17978701574,1e+19,7.36809716116e+18,1.6259119731e+18,1.00599086574e+18,0.736809716116,0.16259119731,0.100599086574,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,False
31,1e+20,0.948808843344,10.8370341328,0.957353100855,2.70214998235,1e+20,6.16936429247e+19,2.98831183613e+19,8.42323871398e+18,0.616936429247,0.298831183613,0.0842323871398,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,False
31,1e+22,5.43105888354,245.677414427,1,2.15469307784,1e+22,8.00573102464e+21,9.01219832798e+20,1.09304914256e+21,0.800573102464,0.0901219832798,0.109304914256,1,0,False,not_applicable,False,False,False,False,False,True
31,1e+24,39.5310948569,3659.80304273,1,1.91599191293,1e+24,8.68056127439e+23,1.34252759618e+22,1.185185966e+23,0.868056127439,0.0134252759618,0.1185185966,1,1.60094160151e-13,False,not_applicable,False,False,False,False,False,True
32,1e+19,0.321569297404,3.7918641786,0.732482713454,3.18483934047,1e+19,7.31608259858e+18,1.68502825729e+18,9.98889144126e+17,0.731608259858,0.168502825729,0.0998889144126,1,1.45217171621e-13,False,not_applicable,False,False,False,False,False,False
32,1e+20,0.965671522905,10.4646707938,0.968365611437,2.70306256655,1e+20,6.06326074927e+19,3.10890204976e+19,8.27837200968e+18,0.606326074927,0.310890204976,0.0827837200968,1,0.000557778600832,False,not_applicable,False,False,False,False,False,False
32,1e+22,5.43387222833,245.561674765,1,2.15469491557,1e+22,8.00610458909e+21,9.0079526435e+20,1.09310014656e+21,0.800610458909,0.090079526435,0.109310014656,1,3.73923114694e-13,False,not_applicable,False,False,False,False,False,True
32,1e+24,39.5715102412,3656.11532441,1,1.91597266159,1e+24,8.68068030018e+23,1.3411748284e+22,1.18520221698e+23,0.868068030018,0.013411748284,0.118520221698,1,1.95399252334e-14,False,not_applicable,False,False,False,False,False,True
33,1e+19,0.311086465613,3.96184489294,0.723685539912,3.17700047126,1e+19,7.39485795031e+18,1.59549744421e+18,1.00964460548e+18,0.739485795031,0.159549744421,0.100964460548,1,2.62012633812e-14,False,not_applicable,False,False,False,False,False,False
33,1e+20,0.938048872874,11.1375652886,0.947708418595,2.70115879245,1e+20,6.26854833934e+19,2.87558586073e+19,8.55865799931e+18,0.626854833934,0.287558586073,0.0855865799931,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,False
33,1e+22,5.43503764184,245.513762147,1,2.15470985854,1e+22,8.00625923314e+21,9.00619506226e+20,1.09312126063e+21,0.800625923314,0.0900619506226,0.109312126063,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
33,1e+24,39.5863227158,3654.76561442,1,1.91604589086,1e+24,8.68072386378e+23,1.34067971353e+22,1.18520816487e+23,0.868072386378,0.0134067971353,0.118520816487,1,5.17363929475e-14,False,not_applicable,False,False,False,False,False,True
34,1e+19,0.314707537,3.89893719731,0.727125815156,3.17692321875,1e+19,7.36214953369e+18,1.63267164998e+18,1.00517881633e+18,0.736214953369,0.163267164998,0.100517881633,1,1.29674049276e-13,False,not_applicable,False,False,False,False,False,False
34,1e+20,0.93411281619,11.2622681717,0.943553740001,2.70061236789,1e+20,6.31213742313e+19,2.82604541403e+19,8.61817162838e+18,0.631213742313,0.282604541403,0.0861817162838,1,1.42108547152e-14,False,not_applicable,False,False,False,False,False,False
34,1e+22,5.43479833476,245.523599042,1,2.15470428431,1e+22,8.00622748331e+21,9.00655590963e+20,1.09311692572e+21,0.800622748331,0.0900655590963,0.109311692572,1,1.1990408666e-14,False,not_applicable,False,False,False,False,False,True
34,1e+24,39.5861900974,3654.77769416,1,1.91600965506,1e+24,8.68072347389e+23,1.34068414475e+22,1.18520811164e+23,0.868072347389,0.0134068414475,0.118520811164,1,9.68114477473e-14,False,not_applicable,False,False,False,False,False,True
35,1e+19,0.31227546509,3.927101943,0.726741016013,3.18555080203,1e+19,7.35802551425e+18,1.63735873554e+18,1.00461575021e+18,0.735802551425,0.163735873554,0.100461575021,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,False
35,1e+20,1.00254777086,9.51938586561,1,2.70357820275,1e+20,5.72618344772e+19,3.49200163888e+19,7.81814913395e+18,0.572618344772,0.349200163888,0.0781814913395,1,1.99840144433e-14,False,not_applicable,False,False,False,False,False,True
35,1e+22,5.43431657259,245.543404625,1,2.15471253426,1e+22,8.00616355828e+21,9.00728243895e+20,1.09310819782e+21,0.800616355828,0.0900728243895,0.109310819782,1,4.13002965161e-14,False,not_applicable,False,False,False,False,False,True
35,1e+24,39.5781295382,3655.51205209,1,1.91604503147,1e+24,8.68069977156e+23,1.34095352968e+22,1.18520487548e+23,0.868069977156,0.0134095352968,0.118520487548,1,2.24265050974e-14,False,not_applicable,False,False,False,False,False,True
36,1e+19,0.312124434029,3.94131027849,0.724997002458,3.18084500542,1e+19,7.38107544004e+18,1.61116172655e+18,1.00776283341e+18,0.738107544004,0.161116172655,0.100776283341,1,1.98951966013e-13,False,not_applicable,False,False,False,False,False,False
36,1e+20,0.954803487975,10.7009041717,0.961386370125,2.70259570229,1e+20,6.1303563766e+19,3.03264563278e+19,8.36997990618e+18,0.61303563766,0.303264563278,0.0836997990618,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,False
36,1e+22,5.43205769822,245.636311178,1,2.15470103258,1e+22,8.00586369059e+21,9.01069053522e+20,1.09306725589e+21,0.800586369059,0.0901069053522,0.109306725589,1,2.30926389122e-14,False,not_applicable,False,False,False,False,False,True
36,1e+24,39.5464950081,3658.39697269,1,1.91597104033,1e+24,8.68060665708e+23,1.34201180672e+22,1.18519216225e+23,0.868060665708,0.0134201180672,0.118519216225,1,2.70894418009e-14,False,not_applicable,False,False,False,False,False,True
37,1e+19,0.311178351885,3.96924345701,0.722525575095,3.17933683888,1e+19,7.41085582309e+18,1.57731532853e+18,1.01182884838e+18,0.741085582309,0.157731532853,0.101182884838,1,2.0872192863e-14,False,not_applicable,False,False,False,False,False,False
37,1e+20,0.949854263043,10.8351912802,0.957056186298,2.70227754639,1e+20,6.17511157703e+19,2.98177985565e+19,8.43108567318e+18,0.617511157703,0.298177985565,0.0843108567318,1,9.99200722163e-14,False,not_applicable,False,False,False,False,False,False
37,1e+22,5.43417258902,245.549324512,1,2.15469258414,1e+22,8.00614445109e+21,9.00749959849e+20,1.09310558906e+21,0.800614445109,0.0900749959849,0.109310558906,1,1.33226762955e-14,False,not_applicable,False,False,False,False,False,True
37,1e+24,39.5757099079,3655.7325503,1,1.91598420509,1e+24,8.6806926547e+23,1.34103441516e+22,1.18520390379e+23,0.86806926547,0.0134103441516,0.118520390379,1,1.02140518266e-14,False,not_applicable,False,False,False,False,False,True
38,1e+19,0.309100088057,3.99903497548,0.721519002751,3.18146811473,1e+19,7.41661237838e+18,1.57077281156e+18,1.01261481006e+18,0.741661237838,0.157077281156,0.101261481006,1,1.64313007645e-14,False,not_applicable,False,False,False,False,False,False
38,1e+20,0.965249602959,10.4282344548,0.970167223126,2.70319146159,1e+20,6.03950950025e+19,3.13589613598e+19,8.24594363768e+18,0.603950950025,0.313589613598,0.0824594363768,1,0.000407422677712,False,not_applicable,False,False,False,False,False,False
38,1e+22,5.43439964177,245.539989365,1,2.15470340685,1e+22,8.00617458147e+21,9.00715715675e+20,1.09310970286e+21,0.800617458147,0.0900715715675,0.109310970286,1,1.28785870857e-14,False,not_applicable,False,False,False,False,False,True
38,1e+24,39.5779723443,3655.52637618,1,1.91600181639,1e+24,8.68069930923e+23,1.34095878419e+22,1.18520481235e+23,0.868069930923,0.0134095878419,0.118520481235,1,1.69197988953e-13,False,not_applicable,False,False,False,False,False,True
39,1e+19,0.312125858351,3.93751330202,0.725520411483,3.18420519056,1e+19,7.37399831497e+18,1.6192051151e+18,1.00679656994e+18,0.737399831497,0.16192051151,0.100679656994,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,False
39,1e+20,0.979848397627,10.0696464895,0.981711970978,2.70357427279,1e+20,5.92003618642e+19,3.2716815396e+19,8.08282273986e+18,0.592003618642,0.32716815396,0.0808282273986,1,1.90744432529e-05,False,not_applicable,False,False,False,False,False,False
39,1e+22,5.4352335183,245.505711086,1,2.15469877891,1e+22,8.00628521896e+21,9.00589972473e+20,1.09312480856e+21,0.800628521896,0.0900589972473,0.109312480856,1,2.04281036531e-14,False,not_applicable,False,False,False,False,False,True
39,1e+24,39.5910388372,3654.33609142,1,1.91600721401,1e+24,8.68073772718e+23,1.34052215137e+22,1.18521005768e+23,0.868073772718,0.0134052215137,0.118521005768,1,2.04058991926e-13,False,not_applicable,False,False,False,False,False,True
40,1e+19,0.316397228841,3.84182789229,0.732682452096,3.18556568694,1e+19,7.29326219284e+18,1.71096440909e+18,9.95773398063e+17,0.729326219284,0.171096440909,0.0995773398063,1,7.81597009336e-14,False,not_applicable,False,False,False,False,False,False
40,1e+20,0.973285039639,10.2330577638,0.976379664696,2.70332481483,1e+20,5.97580921874e+19,3.20829362926e+19,8.15897151999e+18,0.597580921874,0.320829362926,0.0815897151999,1,0.000275797296778,False,not_applicable,False,False,False,False,False,False
40,1e+22,5.43076601997,245.689468964,1,2.1546967732,1e+22,8.00569211709e+21,9.01264052525e+20,1.09304383039e+21,0.800569211709,0.0901264052525,0.109304383039,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
40,1e+24,39.5156804058,3661.21150113,1,1.91600278468,1e+24,8.6805158146e+23,1.34304426176e+22,1.18517975922e+23,0.86805158146,0.0134304426176,0.118517975922,1,1.28785870857e-14,False,not_applicable,False,False,False,False,False,True
41,1e+19,0.309427250616,4.00077617184,0.720788310058,3.18410429626,1e+19,7.42769502709e+18,1.55817701188e+18,1.01412796103e+18,0.742769502709,0.155817701188,0.101412796103,1,1.15907283771e-13,False,not_applicable,False,False,False,False,False,False
41,1e+20,1.00252117772,9.51955020001,1,2.70357117508,1e+20,5.72613040671e+19,3.49206192177e+19,7.81807671529e+18,0.572613040671,0.349206192177,0.0781807671529,1,1.24344978758e-14,False,not_applicable,False,False,False,False,False,True
41,1e+22,5.43444056358,245.538306963,1,2.15471631379,1e+22,8.00618001163e+21,9.00709544112e+20,1.09311044425e+21,0.800618001163,0.0900709544112,0.109311044425,1,7.9936057773e-14,False,not_applicable,False,False,False,False,False,True
41,1e+24,39.5807046188,3655.27741708,1,1.91606363187,1e+24,8.6807073447e+23,1.34086745839e+22,1.18520590946e+23,0.86807073447,0.0134086745839,0.118520590946,1,4.13002965161e-14,False,not_applicable,False,False,False,False,False,True
42,1e+19,0.307145402545,4.06529361659,0.715382990288,3.17278080476,1e+19,7.491817466e+18,1.48529972265e+18,1.02288281136e+18,0.7491817466,0.148529972265,0.102288281136,1,1.33226762955e-14,False,not_applicable,False,False,False,False,False,False
42,1e+20,0.927179963756,11.4390159386,0.938258332138,2.70033887978,1e+20,6.36361583003e+19,2.76753848864e+19,8.68845681327e+18,0.636361583003,0.276753848864,0.0868845681327,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,False
42,1e+22,5.43312834625,245.592267112,1,2.15470830414,1e+22,8.0060058484e+21,9.00907486429e+20,1.09308666517e+21,0.80060058484,0.0900907486429,0.109308666517,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
42,1e+24,39.5629368504,3656.89698581,1,1.91600835775,1e+24,8.68065507106e+23,1.34146156569e+22,1.18519877237e+23,0.868065507106,0.0134146156569,0.118519877237,1,1.90070181816e-13,False,not_applicable,False,False,False,False,False,True
43,1e+19,0.328481263958,3.6698877009,0.740614713634,3.1926481442,1e+19,7.23293610345e+18,1.77952702056e+18,9.87536875991e+17,0.723293610345,0.177952702056,0.0987536875991,1,0.0711750125362,False,not_applicable,False,False,False,False,False,False
43,1e+20,1.00251910216,9.51956302634,1,2.70361946836,1e+20,5.72612626685e+19,3.49206662685e+19,7.818071063e+18,0.572612626685,0.349206662685,0.07818071063,1,4.88498130835e-14,False,not_applicable,False,False,False,False,False,True
43,1e+22,5.43126836075,245.668792875,1,2.15469656935,1e+22,8.00575885179e+21,9.01188206312e+20,1.0930529419e+21,0.800575885179,0.0901188206312,0.10930529419,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
43,1e+24,39.5316171199,3659.75534119,1,1.91600196307,1e+24,8.68056281401e+23,1.34251009779e+22,1.18518617621e+23,0.868056281401,0.0134251009779,0.118518617621,1,5.50670620214e-14,False,not_applicable,False,False,False,False,False,True
44,1e+19,0.308205087657,3.99391533843,0.723551232079,3.18102139372,1e+19,7.38567016186e+18,1.60593967204e+18,1.0083901661e+18,0.738567016186,0.160593967204,0.10083901661,1,6.66133814775e-15,False,not_applicable,False,False,False,False,False,False
44,1e+20,0.959527346388,10.5548380008,0.966369000752,2.70286490896,1e+20,6.07659341907e+19,3.09374902611e+19,8.29657554817e+18,0.607659341907,0.309374902611,0.0829657554817,1,0.000737572894589,False,not_applicable,False,False,False,False,False,False
44,1e+22,5.43316893915,245.590597522,1,2.15470769337,1e+22,8.00601123722e+21,9.00901361861e+20,1.09308740092e+21,0.800601123722,0.0900901361861,0.109308740092,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
44,1e+24,39.5601111741,3657.1546843,1,1.91600282926,1e+24,8.68064675352e+23,1.34155609737e+22,1.18519763675e+23,0.868064675352,0.0134155609737,0.118519763675,1,9.32587340685e-15,False,not_applicable,False,False,False,False,False,True
45,1e+19,0.317404664151,3.84486719601,0.73083837929,3.18022252067,1e+19,7.32227268634e+18,1.67799301622e+18,9.99734297441e+17,0.732227268634,0.167799301622,0.0999734297441,1,2.48689957516e-14,False,not_applicable,False,False,False,False,False,False
45,1e+20,0.9444972852,10.9896455574,0.951999275744,2.70155794852,1e+20,6.22781423655e+19,2.92188152636e+19,8.50304237096e+18,0.622781423655,0.292188152636,0.0850304237096,1,7.9936057773e-15,False,not_applicable,False,False,False,False,False,False
45,1e+22,5.43379134559,245.56500072,1,2.15470700372,1e+22,8.00609385415e+21,9.00807464969e+20,1.09309868089e+21,0.800609385415,0.0900807464969,0.109309868089,1,1.42108547152e-14,False,not_applicable,False,False,False,False,False,True
45,1e+24,39.5730693352,3655.9732131,1,1.91601770873,1e+24,8.680684887e+23,1.34112269763e+22,1.18520284324e+23,0.8680684887,0.0134112269763,0.118520284324,1,1.13020703907e-13,False,not_applicable,False,False,False,False,False,True
46,1e+19,0.311750993397,3.94697952212,0.724760683448,3.1766395793,1e+19,7.38284872163e+18,1.60914633292e+18,1.00800494546e+18,0.738284872163,0.160914633292,0.100800494546,1,2.75335310107e-14,False,not_applicable,False,False,False,False,False,False
46,1e+20,0.935121087574,11.2147289678,0.945327471628,2.70087371004,1e+20,6.29227772953e+19,2.8486166178e+19,8.59105652671e+18,0.629227772953,0.28486166178,0.0859105652671,1,2.61124455392e-13,False,not_applicable,False,False,False,False,False,False
46,1e+22,5.43332866777,245.584028087,1,2.1546987988,1e+22,8.0060324409e+21,9.00877263165e+20,1.09309029593e+21,0.80060324409,0.0900877263165,0.109309029593,1,9.32587340685e-15,False,not_applicable,False,False,False,False,False,True
